it,bt,km,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,car_links,Top Feature 3,Top Feature 4,Top Feature 5,Top Feature 6,Top Feature 7,Top Feature 8,commonIcon,Top Feature 9,Insurance Validity,Fuel Type,Seats,RTO,Transmission,Mileage,Engine,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,city,color
0,SUV,53645,1,Tata,Tata Nexon,2018,5996,1.5 Revotorq XM,8.25,https://www.cardekho.com/buy-used-car-details/used-Tata-Nexon-1.5-Revotorq-Xm-cars-Bangalore_edc41256-c087-45d6-876c-4a7906906257.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Diesel,5,KA05,Manual,22,1497,108.5,260,white,"Revotorq, 1.5L Turbocharged engine",4,4,DOHC,CDI,Yes,No,3994,1811,1607,2498,1540,1530,1305,1340,6,FWD,Power,5.1,Disc,Drum,154.19,13.25,Tubeless Radial Tyres,5,350,16,Bangalore,white
0,Sedan,110000,1,Skoda,Skoda Rapid,2014,3152,1.5 TDI Ambition With Alloy Wheel,6.95,https://www.cardekho.com/used-car-details/used-Skoda-Rapid-1.5-Tdi-Ambition-With-Alloy-Wheel-cars-Bangalore_51bd732c-7586-4c61-83b0-2cd00e0cf949.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,KA03,Manual,21,1498,103.52,250,black,Diesel Engine,4,4,DOHC,Direct Injection,Yes,No,4386,1699,1466,2552,1295,1290,1206,1760,5,FWD,Power,5.3,Disc,Drum,183,11,"Tubeless,Radial",4,460,15,Bangalore,black
0,SUV,37741,2,Ford,Ford Ecosport,2019,7350,1.5 Petrol Titanium,9.3,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-cars-Bangalore_e0d4198a-7143-482d-8219-ff082182b00d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA01,Manual,16,1496,120.69,149,white,Ti-VCT Petrol Engine,3,4,DOHC,Direct Injection,No,No,3998,1765,1647,2519,1295,1290,1225,1660,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",4,352,R16,Bangalore,white
0,Hatchback,17367,1,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,4.55,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-Plus-Bsvi-cars-Bangalore_10e95499-118d-4402-b4ec-b2caf0ed321d.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA02,Manual,22,796,47.33,69,silver,F8D Petrol Engine,3,4,DOHC,Direct Injection,No,No,3445,1515,1475,2360,1295,1290,762,1185,5,FWD,Hydraulic,4.6,Disc,Drum,165,12.36,Tubeless Tyres,5,510,R16,Bangalore,silver
0,SUV,94000,1,Hyundai,Hyundai Creta,2017,1443,1.6 CRDi SX Plus,11.95,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Crdi-Sx-Plus-cars-Bangalore_08ca0d51-8714-49c9-92d2-25478bd7a0e1.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Diesel,5,KA05,Manual,20,1582,126.2,259.9,grey,U2 CRDI VGT Engine,4,4,DOHC,CRDi,Yes,No,4270,1780,1630,2590,1295,1290,1320,1340,6,FWD,Power,5.3,Disc,Drum,190,10.5,Tubeless,5,400,16,Bangalore,grey
0,Hatchback,54601,3,Maruti,Maruti Swift,2014,10403,VXI,4.42,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_6aa1e68e-e416-493e-bf81-c707086fe957.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA53,Manual,22,1197,88.5,113,white,K Series Dual jet,4,4,DOHC,CRDi,Yes,No,3845,1735,1530,2450,1530,1530,875,1335,5,FWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Radial, Tubeless",5,268,17,Bangalore,white
0,Hatchback,64000,2,Maruti,Maruti Celerio,2017,3983,ZXI Optional,5,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Optional-cars-Bangalore_1d8c2296-22ea-4188-81e5-d35cf8f4d314.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA04,Manual,23,998,67.04,90,red,K10B Engine,3,4,DOHC,MPFi,No,No,3715,1635,1565,2425,1420,1410,850,1250,5,FWD,Power,4.7,Disc,Drum,150,15.05,"Tubeless, Radial",5,235,14,Bangalore,red
0,Sedan,100000,1,Maruti,Maruti Ciaz,2015,4002,VDi Plus,6.5,https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-Vdi-Plus-cars-Bangalore_225610a9-a5ec-485e-b726-c804953508e5.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,KA01,Manual,26,1248,88.5,200,white,DDIS 200 Engine,4,4,DOHC,CRDI,Yes,No,4490,1730,1485,2650,1495,1505,1105,1585,5,FWD,Power,5.4,Disc,Drum,160,15,"Tubeless, Radial",4,510,18,Bangalore,white
0,Hatchback,44154,2,Honda,Honda Jazz,2016,1340,1.2 V AT i VTEC,5.37,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-V-At-I-Vtec-cars-Bangalore_31683f2d-f274-4405-869d-e6259596c727.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA03,Automatic,19,1199,88.7,110,white,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1066,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,15,Bangalore,white
0,MUV,70000,1,Renault,Renault Lodgy,2016,5099,110PS RxZ 7 Seater,7.5,https://www.cardekho.com/used-car-details/used-Renault-Lodgy-110ps-Rxz-7-Seater-cars-Bangalore_5b719df8-e21d-49a4-94b9-cb593b9d89de.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Diesel,7,KA01,Manual,20,1461,108.5,245,white,dCI Engine,4,4,DOHC,CRDi,Yes,No,4498,1751,1697,2810,1490,1478,1360,1340,6,FWD,Power,5.55,Disc,Drum,170,13,Tubeless,5,207,15,Bangalore,white
0,Hatchback,68039,2,Tata,Tata Tiago,2017,2969,1.2 Revotron XT,4.68,https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-1.2-Revotron-Xt-cars-Bangalore_0ecc5d2e-a98c-460f-b2f3-0e381d7b5256.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA53,Manual,24,1199,84,114,orange,Revotron Engine,3,4,DOHC,MPFi,No,No,3746,1647,1535,2400,1400,1420,980,1340,5,FWD,Power,4.9,Disc,Drum,150,14.3,Tubeless,5,242,16,Bangalore,orange
0,Hatchback,60000,2,Maruti,Maruti Ritz,2014,4141,VXi,4.2,https://www.cardekho.com/used-car-details/used-Maruti-Ritz-Vxi-cars-Bangalore_d3fdf13d-2cf5-4dcf-af03-a1e958a15d00.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA03,Manual,18,1197,85.8,114,silver,K Series Petrol Engine,4,4,DOHC,MPFI,No,No,3775,1680,1620,2360,1470,1480,1015,1430,5,FWD,Power,4.7,Disc,Drum,156,15,"Tubeless,Radial",5,236,16,Bangalore,silver
0,Hatchback,60000,2,Maruti,Maruti Ritz,2014,4141,VXi,4.2,https://www.cardekho.com/used-car-details/used-Maruti-Ritz-Vxi-cars-Bangalore_20d818ed-ee2e-4568-a961-7a122e775cb1.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA03,Manual,18,1197,85.8,114,silver,K Series Petrol Engine,4,4,DOHC,MPFI,No,No,3775,1680,1620,2360,1470,1480,1015,1430,5,FWD,Power,4.7,Disc,Drum,156,15,"Tubeless,Radial",5,236,16,Bangalore,silver
0,Hatchback,10000,1,Hyundai,Hyundai i20,2021,8171,Asta Turbo iMT DT,9.2,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Asta-Turbo-Imt-Dt-cars-Bangalore_70038097-debd-4a31-a668-4cce2d84651c.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA51,Manual,20,998,118.36,171.62,others,1.0 l Turbo GDi petrol,3,4,DOHC,MPFI,Yes,No,3995,1775,1505,2580,1295,1290,1260,1340,6,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,311,16,Bangalore,others
0,Sedan,49873,1,Honda,Honda City,2013,1264,V MT,5.33,https://www.cardekho.com/buy-used-car-details/used-Honda-City-V-Mt-cars-Bangalore_47563bc9-305b-4237-a15e-d7cdcc116384.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA05,Manual,17,1497,116.3,146,yellow,SOHC i-VTEC,4,4,SOHC,EFI(Electronic Fuel Injection),No,No,4440,1695,1485,2550,1295,1290,1095,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",4,506,15,Bangalore,yellow
0,Hatchback,90000,3,Volkswagen,Volkswagen Polo,2013,1961,GT TSI,8.5,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-Gt-Tsi-cars-Bangalore_2cd64a10-86c9-4eb8-98b0-815f32556a60.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA03,Automatic,17,1197,103.6,175,others,TSi Petrol Engine ,4,4,SOHC,MPFI ,Yes,No,3970,1682,1453,2456,1463,1463,1380,1340,7,FWD,Power,4.97,Disc,Drum,165,12.36,"Tubeless,Radial",5,510,15,Bangalore,others
0,Sedan,48960,2,Skoda,Skoda Rapid,2017,3141,1.5 TDI Ambition BSIV,7.51,https://www.cardekho.com/buy-used-car-details/used-Skoda-Rapid-1.5-Tdi-Ambition-Bsiv-cars-Bangalore_6bbf688c-c73d-45c6-acf8-d3d87ff90896.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Diesel,5,KA52,Manual,21,1498,108.6,250,silver,Diesel Engine,4,4,DOHC,Direct Injection,Yes,No,4413,1699,1466,2552,1295,1290,1192,1750,5,FWD,Power,5.3,Disc,Drum,185,12.36,"Tubeless,Radial",4,460,15,Bangalore,silver
0,Hatchback,70000,2,Hyundai,Hyundai Grand i10,2014,1551,CRDi Era,3.88,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Crdi-Era-cars-Bangalore_5395b57d-847a-4c6a-8f40-8e707d17039e.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Day Night Rear View Mirror,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Diesel,5,KA04,Manual,24,1120,70,160,others,U2 CRDi  Diesel Engine,3,4,DOHC,CRDi,No,No,3765,1660,1520,2425,1479,1493,1025,1340,5,FWD,Power,4.8,Disc,Drum,157,15.6,Tubeless,5,256,15,Bangalore,others
0,Hatchback,68000,2,Hyundai,Hyundai i20,2013,1654,Sportz 1.2,4.9,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Sportz-1.2-cars-Bangalore_1475f739-6a98-4abc-b183-f85c7395d7c5.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA51,Manual,18,1197,82.85,113.7,silver,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3995,1710,1505,2525,1505,1503,1040,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,510,14,Bangalore,silver
0,SUV,23017,1,Mahindra,Mahindra KUV 100,2016,3558,mFALCON D75 K6,4.94,https://www.cardekho.com/buy-used-car-details/used-Mahindra-Kuv-100-Mfalcon-D75-K6-cars-Bangalore_1194969a-18c4-4a2d-9da4-4c7aa2bcf661.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Diesel,6,KA04,Manual,25,1198,77,190,orange,mFALCON D75 Engine,3,4,DOHC,CRDi,Yes,No,3675,1715,1655,2385,1490,1490,1135,1340,5,FWD,Power,5.05,Disc,Drum,160,14.5,"Tubeless,Radial",5,243,14,Bangalore,orange
0,Hatchback,83000,2,Hyundai,Hyundai i20,2013,1657,Asta 1.4 CRDi,5.25,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Asta-1.4-Crdi-cars-Bangalore_1bcb8b92-25c8-4ea3-afd8-f4d8bb4a0a80.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Diesel,5,KA03,Manual,21,1396,88.76,219.6,brown,U2 CRDI Diesel Engine,4,4,DOHC,CRDI,No,No,3995,1710,1505,2525,1505,1503,1120,1340,6,FWD,Power,5.3,Disc,Disc,165,12.36,"Tubeless,Radial",5,510,14,Bangalore,brown
0,Hatchback,62139,1,Maruti,Maruti Wagon R,2018,5589,VXI Plus Optional,5.5,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Vxi-Plus-Optional-cars-Bangalore_dca3c1c5-afb8-4e11-91d5-ff8ee6d8971d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA53,Manual,21,998,67.04,90,red,K10B Petrol Engine,3,4,DOHC,CRDI,No,No,3636,1475,1670,2400,1295,1290,890,1350,5,FWD,Power,4.6,Disc,Drum,152,18.6,Tubeless Tyres,5,180,19,Bangalore,red
0,Hatchback,74000,1,Hyundai,Hyundai i10,2013,1575,Magna LPG,3.65,https://www.cardekho.com/used-car-details/used-Hyundai-I10-Magna-Lpg-cars-Bangalore_f0d79a4d-c121-44b5-a941-642fb8ed2273.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,LPG,5,KA04,Manual,19,1086,68.05,99.04,grey,IRDE2 Engine,4,3,SOHC,MPFI+LPG,No,No,3585,1595,1550,2380,1400,1385,860,1340,5,FWD,Power,4.7,Disc,Drum,165,14.3,"Tubeless,Radial",5,225,13,Bangalore,grey
0,Hatchback,26500,2,Renault,Renault KWID,2016,5431,1.0 AMT RXT,4.2,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-1.0-Amt-Rxt-cars-Bangalore_4651e97e-24f2-45e9-846e-36e6b12bc337.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA53,Automatic,24,999,67,91,red,Petrol Engine,3,4,DOHC,MPFi,No,No,3679,1579,1478,2422,1295,1290,730,1340,5,FWD,Power,4.9,Disc,Drum,159.4,17.44,"Tubeless,Radial",5,300,13,Bangalore,red
0,SUV,10000,1,Mahindra,Mahindra XUV300,2022,8391,W6 AMT Sunroof BSVI,10.5,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv300-W6-Amt-Sunroof-Bsvi-cars-Bangalore_02358338-91c8-4bf4-85bd-9259e7639313.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA03,Automatic,17,1197,108.6,200,white,1.2L Turbo Petrol,3,4,DOHC,MPFI,Yes,No,3995,1821,1627,2600,1295,1290,1345,1340,6,FWD,Power,5.3,Disc,Disc,165,12.36,"Tubeless,Radial",5,259,17,Bangalore,white
0,Hatchback,38197,1,Honda,Honda Brio,2013,1203,S MT,3.94,https://www.cardekho.com/buy-used-car-details/used-Honda-Brio-S-Mt-cars-Bangalore_b0dd2f94-4e5f-4798-9cdb-28f310766306.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA03,Manual,19,1198,86.8,109,others,i-VTEC Engine,4,4,SOHC,PGM - Fi,No,No,3610,1680,1500,2345,1480,1465,925,1340,5,FWD,Power,4.5,Disc,Drum,165,12.36,"Tubeless,Radial",5,175,18,Bangalore,others
0,Hatchback,23000,2,Maruti,Maruti Baleno,2017,6782,Zeta CVT,7.25,https://www.cardekho.com/used-car-details/used-Maruti-Baleno-Zeta-Cvt-cars-Bangalore_f90a93e9-055a-4e69-b305-8044602fa9f2.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA51,Automatic,20,1197,81.8,113,grey,1.2L VVT Engine,4,4,DOHC,MPFI,No,No,3995,1745,1510,2520,1505,1515,910,1360,5,FWD,Hydraulic,4.9,Disc,Drum,165,12.79,"Tubeless,Radial",5,339,R16,Bangalore,grey
0,Hatchback,50000,1,Maruti,Maruti Alto K10,2013,3957,LXI,2.4,https://www.cardekho.com/used-car-details/used-Maruti-Alto-K10-Lxi-cars-Bangalore_ae1e70bd-6faf-4d0e-ad84-5c658b1aa890.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Halogen Headlamps,Rear Seat Belts,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA02,Manual,21,998,67.1,90,red,K Series Petrol Engine,3,4,DOHC,MPFI,No,No,3620,1475,1460,2360,1295,1290,760,1185,5,FWD,Power,4.6,Disc,Drum,165,13.3,"Tubeless,Radial",5,510,13,Bangalore,red
0,SUV,10000,1,Renault,Renault Kiger,2022,8367,RXZ AMT DT,8.35,https://www.cardekho.com/used-car-details/used-Renault-Kiger-Rxz-Amt-Dt-cars-Bangalore_d07da871-1105-4189-994e-19c61c2d05b1.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA53,Automatic,19,999,71.01,96,others,1.0L energy,3,4,DOHC,MPFi,No,No,3991,1750,1605,2500,1536,1535,1086,1340,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,405,16,Bangalore,others
0,Hatchback,19000,1,Hyundai,Hyundai Grand i10,2019,5607,1.2 Kappa Asta,6.95,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Asta-cars-Bangalore_2f472318-fb94-498e-8b1b-2594d0721093.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA04,Manual,19,1197,81.86,113.75,blue,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1060,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,14,Bangalore,blue
0,Hatchback,29268,1,Hyundai,Hyundai EON,2014,1503,Magna Plus,3.3,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Eon-Magna-Plus-cars-Bangalore_b4737211-01a3-4711-b443-ea66b8066963.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA25,Manual,21,814,55.2,74.5,white,Petrol Engine,3,3,SOHC,MPFI,No,No,3495,1550,1500,2380,1386,1368,910,1340,5,FWD,Power,4.6,Disc,Drum,135,19,Tubeless,5,215,17,Bangalore,white
0,Sedan,20000,1,Volkswagen,Volkswagen Vento,2019,5595,1.2 TSI Highline Plus AT,9.9,https://www.cardekho.com/used-car-details/used-Volkswagen-Vento-1.2-Tsi-Highline-Plus-At-cars-Bangalore_ed109243-1ec7-4745-a0bd-20f8041d7cbc.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA01,Automatic,18,1197,103.2,175,others,TSI Petrol Engine,4,4,SOHC,Direct Injection,Yes,No,4390,1699,1467,2553,1457,1500,1179,1720,7,FWD,Power,5.4,Disc,Drum,185,12.3,"Tubeless,Radial",4,494,15,Bangalore,others
0,Sedan,30000,1,Toyota,Toyota Yaris,2018,6400,G BSIV,7.5,https://www.cardekho.com/used-car-details/used-Toyota-Yaris-G-Bsiv-cars-Bangalore_277ae8e1-6c3b-41ad-ae2b-52489ea7105c.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA03,Manual,17,1496,105.5,140,others,1.5 Dual VVT-i Engine,4,4,DOHC,EFI,No,No,4425,1730,1495,2550,1295,1290,1095,1580,6,FWD,Power,5.1,Disc,Drum,165,12.36,"Tubless, Radial",4,476,15,Bangalore,others
0,Hatchback,64374,1,Honda,Honda Jazz,2018,1340,1.2 V AT i VTEC,7.55,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-V-At-I-Vtec-cars-Bangalore_dd6b6304-19b5-4825-a17a-b16c42f5ed69.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA05,Automatic,19,1199,88.7,110,grey,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1066,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,15,Bangalore,grey
0,Hatchback,43679,1,Hyundai,Hyundai i10,2010,1577,Era 1.1 iTech SE,2.71,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Era-1.1-Itech-Se-cars-Bangalore_31bf1453-c846-4be2-bb51-a19e1dcb4bd7.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Day Night Rear View Mirror,Passenger Side Rear View Mirror,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Bluetooth,Comprehensive,Petrol,5,KA51,Manual,20,1086,68.05,99.04,silver,IRDE2 Engine,4,3,SOHC,MPFI,No,No,3585,1595,1550,2380,1400,1385,900,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,510,13,Bangalore,silver
0,SUV,40000,1,Hyundai,Hyundai Creta,2018,6432,1.6 SX Automatic,12.8,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Sx-Automatic-cars-Bangalore_63af6c1c-920e-45ec-850b-33ca2aed98d5.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA51,Automatic,15,1591,121.3,151,others,VTVT Petrol Engine,4,4,DOHC,MPFi,No,No,4270,1780,1665,2590,1295,1290,1300,1340,6,FWD,Power,5.3,Disc,Drum,165,12.36,Tubeless,5,400,17,Bangalore,others
0,Hatchback,40562,1,Hyundai,Hyundai i20,2012,1650,Era 1.4 CRDi,4.36,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Era-1.4-Crdi-cars-Bangalore_fd111b9b-f71a-4656-b41c-e2d9c050fb8f.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Centeral Locking,Day Night Rear View Mirror,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Diesel,5,KA51,Manual,23,1396,88.76,219.6,red,U2 CRDi Diesel Engine ,4,4,DOHC,CRDI,No,No,3995,1710,1505,2525,1505,1503,1120,1340,6,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,510,14,Bangalore,red
